project_id,fleet_id,site_id,vehicle_id,model,manufacturer,model_year,vehicle_type,vocation,vehicle_class_size,body_type,body_manufacturer,power,torque,drivetrain_type,main_energy_source_units,main_energy_source_capacity,range_units,nominal_total_range,charging_h2_connector_type,is_plug_in,is_hybrid,if_hybrid_range_from_main_energy_source,if_hybrid_range_from_secondary_energy_source,h2_pressure,ev_max_charge,fuel_cell_h2_acceptance_rate,fuel_on_site,fuel_public,is_operated_in_dac,expected_deployment_date,actual_deployment_date,deployment_end_date,cause_of_deployment_delay,brake_replacement_rates,tire_replacement_rates,num_drivers,electric_motor_type,electric_motor_model
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7022,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7023,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7024,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7025,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-ACTA,Alameda-01-01,7026,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,,,False,,2020-01-01 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1111,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1112,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1113,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1114,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1115,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1116,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1117,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1118,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
G16-ZBUS-01,G16-ZBUS-01-OCTA,OC-01-01,1120,XHE40,New Flyer,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",New Flyer,160,1400,Fuel cell,kg,37.5,,,,True,False,Not Applicable,Not Applicable,,Not Applicable,,true,,False,,2020-02-09 00:00:00,Not Applicable,,,,1,,Ballard FCvelocity HD85
