#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
1N6BF0KY1MN803691,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803707,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803805,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803836,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN804100,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN804145,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN804176,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN804193,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN804632,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN804744,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN804839,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN805036,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN805537,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN805540,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN805666,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN806087,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN806218,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN806297,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN807367,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN808664,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN809913,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN811015,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN811077,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN811144,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN800072,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN800105,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN800122,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN800279,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN800430,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN800959,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN801058,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN801075,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN801156,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN801464,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN801495,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN801769,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802095,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802601,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802632,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802646,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802680,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802730,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802887,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802923,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN802940,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN803179,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN803280,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN803537,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN803859,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN804171,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN804400,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN804798,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN804817,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN804980,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN805675,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN805708,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN806499,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN806518,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN807832,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN807880,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN808091,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN808396,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN811041,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY2MN811136,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN800081,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN800369,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN800923,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN801053,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN801120,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN801442,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN801926,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN801943,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN802221,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN802364,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN802803,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN803014,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN803384,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN803403,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN803532,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN803725,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN803739,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN804034,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN804065,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN804129,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN804146,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN804504,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN804521,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN804731,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN804812,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN805619,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN807211,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN807550,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN807872,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN807970,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN808083,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN808200,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY3MN809962,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN800090,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN800526,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN800817,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN800882,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN801370,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN801384,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN801918,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN801966,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN802163,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN802308,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN802468,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN802860,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN802938,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN802955,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN803037,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN803314,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN803538,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN803619,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN803703,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN804513,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN804625,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN804995,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN805029,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN805578,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN807525,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN807637,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN807928,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN808156,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN810148,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY4MN810876,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN800115,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN800227,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN800583,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN801443,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN801748,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN802379,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN802656,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN802902,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN802978,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN802981,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803029,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803161,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803290,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803449,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803483,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803502,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803600,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803645,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN803709,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN804150,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN804441,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN804567,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN804777,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN804875,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN804889,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN804892,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN805007,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN805508,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN805668,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN805721,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN807503,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN807520,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN807548,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN807579,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN807839,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN807999,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN808117,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY5MN808425,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN800107,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN800141,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN800169,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN800205,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN800219,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN800284,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN801659,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN801712,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN801757,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN802262,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN802973,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN802990,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803041,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803086,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803198,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803248,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803363,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803380,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803461,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803573,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803623,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN803685,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN804013,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN804044,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN804643,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN805646,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN805663,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN807655,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN808045,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN808112,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN810023,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN810975,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY6MN810989,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800021,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800035,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800097,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800102,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800133,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800147,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800164,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800536,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN800925,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN801122,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN801430,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN801766,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN801816,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN802089,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN802285,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN802321,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN802979,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN803341,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN803372,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN803453,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN803467,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN803498,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN803579,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN803730,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN804490,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN804764,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN804800,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN804828,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN806045,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN806109,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN806241,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN806529,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN806806,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN807731,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN808023,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN808118,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY7MN810922,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN800139,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN800156,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN800190,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN801050,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN801386,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN801405,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN801727,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN801761,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN802389,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN802859,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN802862,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN802926,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN802988,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN803056,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN803073,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN803221,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN803297,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN803414,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN803445,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN803493,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN804160,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN804790,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN804840,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN804904,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN804952,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN804983,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN805633,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN805793,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN806099,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN806121,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN806829,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN806880,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN807074,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN807866,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN808158,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN808421,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY8MN809987,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN800053,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN800067,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN800070,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN800215,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN800246,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN800800,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN800988,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN801395,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN801414,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN801820,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN801865,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN802031,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN802854,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN802885,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN802952,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN802997,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN803096,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN803275,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN803325,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN803521,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN803633,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN804149,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN804166,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN804460,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN804636,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN804815,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN805012,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN805124,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN805611,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN806239,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN806810,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN807651,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN807973,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY9MN810985,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN800160,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN800174,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN800191,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN800305,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN800949,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN801406,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN801731,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN801793,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN802247,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN802491,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN802703,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN802796,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN802846,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN802961,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803026,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KYXMN803043,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
